Date,Price,Open,High,Low,Vol.,Change %
2023-08-01,64.39,63.26,64.59,62.19,27060.0,0.0203
2023-08-02,64.66,64.3,65.12,63.86,18760.0,0.0042
2023-08-03,64.04,64.7,64.75,63.55,25510.0,-0.0096
2023-08-04,65.39,64.2,65.54,64.04,15710.0,0.0211
2023-08-07,64.08,65.48,65.6,63.78,20090.0,-0.02
2023-08-08,63.98,64.16,64.77,62.11,22280.0,-0.0016
2023-08-09,64.21,64.2,64.95,63.46,18830.0,0.0036
2023-08-10,64.18,64.26,64.4,63.68,18260.0,-0.0005
2023-08-11,64.13,64.3,64.49,63.1,20930.0,-0.0008
2023-08-14,65.05,64.3,65.14,63.51,19090.0,0.0143
2023-08-15,63.33,62.45,64.13,62.01,21330.0,-0.0264
2023-08-16,64.41,63.34,65.38,63.1,17720.0,0.0171
2023-08-17,65.5,64.42,65.79,64.41,26060.0,0.0169
2023-08-18,65.87,65.52,66.14,65.34,15120.0,0.0056
2023-08-21,65.6,66.07,67.15,65.04,30180.0,-0.0041
2023-08-22,63.16,65.8,66.06,62.95,43350.0,-0.0372
2023-08-23,64.32,63.09,64.76,61.91,38450.0,0.0184
2023-08-24,63.68,64.3,64.54,62.89,25620.0,-0.01
2023-08-25,64.9,63.53,65.2,63.5,30620.0,0.0192
2023-08-28,64.96,65.2,65.85,64.27,24710.0,0.0009
2023-08-29,64.77,64.62,65.52,64.35,30380.0,-0.0029
2023-08-30,64.09,64.84,65.38,63.83,27160.0,-0.0105
2023-08-31,63.93,64.15,64.7,63.7,21900.0,-0.0025
2023-09-01,64.75,64.1,65.19,63.95,25050.0,0.0128
2023-09-03,63.47,63.47,63.47,63.47,,-0.0198
2023-09-04,63.57,63.57,63.57,63.57,,0.0016
2023-09-05,64.26,64.73,64.83,63.74,21040.0,0.0109
2023-09-06,63.78,64.26,64.43,63.46,20940.0,-0.0075
2023-09-07,62.09,63.82,63.92,61.85,23990.0,-0.0265
2023-09-08,61.46,62.1,62.3,61.29,27530.0,-0.0101
2023-09-11,61.34,61.45,61.94,60.84,22460.0,-0.002
2023-09-12,61.01,61.41,61.56,60.05,28100.0,-0.0054
2023-09-13,62.84,61.01,62.92,60.95,23650.0,0.03
2023-09-14,62.9,62.84,63.32,62.26,21310.0,0.001
2023-09-15,62.06,61.88,62.49,60.92,86630.0,-0.0134
2023-09-18,60.94,62.1,62.27,60.63,67130.0,-0.018
2023-09-19,60.29,60.93,61.4,60.18,56380.0,-0.0107
2023-09-20,59.29,60.29,60.57,59.22,68680.0,-0.0166
2023-09-21,58.4,59.29,59.56,58.29,94440.0,-0.015
2023-09-22,59.62,58.4,59.94,58.26,76730.0,0.0209
2023-09-25,57.48,59.72,59.73,57.4,98950.0,-0.0359
2023-09-26,57.71,57.65,57.98,56.62,95740.0,0.004
2023-09-27,58.24,57.65,59.03,57.28,81790.0,0.0092
2023-09-28,56.91,58.27,58.5,56.58,74730.0,-0.0228
2023-09-29,55.83,56.91,57.3,55.66,79700.0,-0.019
2023-10-02,57.43,55.85,57.54,55.56,76200.0,0.0287
2023-10-03,57.13,57.5,58.07,56.64,69540.0,-0.0052
2023-10-04,55.99,57.13,57.48,55.93,72810.0,-0.02
2023-10-05,55.28,56.13,56.18,55.06,69820.0,-0.0127
2023-10-06,55.35,55.28,55.99,55.01,71150.0,0.0013
2023-10-09,53.93,56.0,56.37,53.76,96800.0,-0.0257
2023-10-10,53.23,54.08,54.09,52.24,99310.0,-0.013
2023-10-11,52.72,53.3,53.6,52.49,79230.0,-0.0096
2023-10-12,53.37,52.57,53.87,52.08,92350.0,0.0123
2023-10-13,54.38,53.37,54.52,53.15,75760.0,0.0189
2023-10-16,55.12,53.79,55.4,53.79,22590.0,0.0136
2023-10-17,54.63,55.17,55.35,54.45,18010.0,-0.0089
2023-10-18,54.08,54.72,55.11,53.95,23840.0,-0.0101
2023-10-19,52.53,54.08,54.32,52.35,22670.0,-0.0287
2023-10-20,52.66,52.66,53.55,52.35,20660.0,0.0025
2023-10-23,51.33,52.66,53.21,51.16,22740.0,-0.0253
2023-10-24,50.65,51.48,51.48,50.27,27960.0,-0.0132
2023-10-25,51.75,50.81,51.82,50.54,30180.0,0.0217
2023-10-26,51.1,51.83,52.61,50.94,34760.0,-0.0126
2023-10-27,51.55,51.1,52.02,50.64,25650.0,0.0088
2023-10-30,51.66,51.34,52.19,51.34,22850.0,0.0021
2023-10-31,50.83,51.69,51.77,50.75,24160.0,-0.0161
2023-11-01,49.39,51.01,51.26,49.3,37200.0,-0.0283
2023-11-02,50.03,49.6,50.25,49.03,42290.0,0.013
2023-11-03,49.2,50.15,51.01,48.73,40500.0,-0.0166
2023-11-06,50.36,49.2,51.48,49.1,45920.0,0.0236
2023-11-07,49.13,50.37,50.39,48.92,46900.0,-0.0244
2023-11-08,49.34,49.13,49.54,48.53,47890.0,0.0043
2023-11-09,49.77,49.34,50.32,49.19,49310.0,0.0087
2023-11-10,50.55,50.0,50.91,49.9,45200.0,0.0157
2023-11-13,50.7,50.56,50.87,49.25,44510.0,0.003
2023-11-14,51.96,51.03,52.57,50.8,57470.0,0.0249
2023-11-15,52.42,52.01,52.87,51.84,58240.0,0.0089
2023-11-16,50.84,52.41,52.41,50.77,50010.0,-0.0301
2023-11-17,51.21,51.02,51.66,50.46,44180.0,0.0073
2023-11-20,52.39,51.4,52.43,50.71,46680.0,0.023
2023-11-21,53.43,52.29,53.5,51.79,59420.0,0.0199
2023-11-22,52.71,53.65,53.7,52.43,59230.0,-0.0135
2023-11-23,52.77,52.76,52.77,52.76,,0.0011
2023-11-24,50.29,52.6,52.6,50.15,64540.0,-0.047
2023-11-27,51.06,50.34,51.37,50.09,81430.0,0.0153
2023-11-28,52.94,51.22,53.11,51.14,77540.0,0.0368
2023-11-29,52.64,53.06,53.4,51.91,74640.0,-0.0057
2023-11-30,52.26,52.7,53.32,52.01,63600.0,-0.0072
2023-12-01,51.45,52.26,52.45,51.37,62410.0,-0.0155
2023-12-04,51.24,51.45,52.07,51.06,50710.0,-0.0041
2023-12-05,50.26,51.3,51.52,49.56,67170.0,-0.0191
2023-12-06,49.34,50.34,50.61,49.02,62410.0,-0.0183
2023-12-07,51.13,49.34,51.4,49.16,81490.0,0.0363
2023-12-08,50.2,51.13,51.63,50.07,55820.0,-0.0182
2023-12-11,51.11,50.1,51.24,50.07,65110.0,0.0181
2023-12-12,50.42,51.25,51.75,50.05,60040.0,-0.0135
2023-12-13,49.83,50.42,50.72,49.71,63010.0,-0.0117
2023-12-14,49.51,50.06,50.83,49.21,61400.0,-0.0064
2023-12-15,50.15,50.0,50.34,48.81,58370.0,0.0129
2023-12-18,50.74,50.35,51.1,49.9,64270.0,0.0118
2023-12-19,50.84,50.8,51.35,50.05,61540.0,0.002
2023-12-20,50.76,50.9,51.69,50.2,59940.0,-0.0016
2023-12-21,49.33,50.73,50.79,49.3,66730.0,-0.0282
2023-12-22,49.02,49.38,49.74,48.94,59230.0,-0.0063
2023-12-26,48.51,49.4,49.58,47.8,56770.0,-0.0104
2023-12-27,48.66,48.51,48.99,47.57,74260.0,0.0031
